72,0.0808956143051951,0.13365755751119346,0.235145417428882,0.23513244594885704,0.40471226981794733,0.167580073941217,0.2282026377718829,0.21260441375309377,0.16504985005216588,0.032235743259365304,0.05048914340252923,0.024290145549988068,0.09603913147220233,0.0395848246241947,0.07798401828580176,0.2792561875515058,0.5668331420417533,3814,0.09100453352421857,0.6496062992125984,9
84,0.4902650811576366,0.3875985027284617,0.49376567800644405,0.3450378407529113,0.44518272425249167,0.3291410973483391,0.4937153680792529,0.22699738929561075,0.2861852146941065,0.03268591873243037,0.05026833631484795,0.05144390493227703,0.13634040378226428,0.07107078967544085,0.10047590946437981,0.31697935179500225,0.6189096588905124,3768,0.09629440327114745,0.8465116279069768,13
70,0.08788762043559226,0.420769616723501,0.3762216050369423,0.29235624563471274,0.345170254678486,0.5014016869619702,0.3759105702969595,0.23369876030122183,0.053102022058823535,0.05284759963768117,0.05624433876811595,0.026636096014492756,0.0725769927536232,0.034844882246376815,0.033725193828298736,0.1836442044506135,0.5709190413285525,4867,0.13776607789855072,1.0434782608695652,15
51,0.3576510701789789,0.1316485832426414,0.4380059615115121,0.37483552818461746,0.48503555529600956,0.314902919733231,0.40957679833249344,0.33843129679919104,0.42403314812500226,0.03831047582254845,0.049063163994591465,0.0338355546970575,0.06651213701629,0.04107913205846372,0.1001264502506936,0.31642763825350906,0.6401275285839929,2232,0.0718562874251497,0.8978494623655914,5
48,0.2832464509900653,0.11532780028178935,0.5012489170281486,0.49939314080172986,0.442241056679744,0.21776270220752528,0.46676793471879785,0.483980201361982,0.4531873752495011,0.06764595808383234,0.06642964071856287,0.03737836826347305,0.053096931137724554,0.03817365269461078,0.21965232539490578,0.46867080706494385,0.8099591936918971,1687,0.07892028443113773,0.7664670658682635,5
83,0.2978656577393522,0.2525585431979294,0.19675240804636265,0.13948619646965163,0.2469807176466505,0.3750044730721058,0.19366609576328242,0.06288907833664864,0.1154399412199924,0.03285024154589372,0.04144144144144144,0.020028724376550462,0.056874265569917745,0.03640161901031466,0.07500712080682417,0.2738742791990956,0.4636571714335173,1974,0.05154719937328633,0.893719806763285,4
42,0.059860880845467625,0.611811520031623,0.5743498135007968,0.3985612154526967,0.601304845228383,0.557774407067545,0.5741298807717914,0.17902314956074772,0.11193710313467252,0.05027038958172387,0.06185851451274694,0.04421881322885627,0.12237427804142295,0.08321377331420372,0.09941818534168162,0.31530649429036756,0.7121565639731441,4842,0.08906301732700585,1.1131221719457014,15
58,0.037486412780966524,0.4682131671677253,0.41976865999377844,0.3367423689533245,0.4091154458453037,0.3666310313229744,0.4148302051703223,0.20653033853479913,0.06310086222269104,0.04390290764698348,0.0614832842320994,0.03243883694120661,0.065774305110798,0.0322467016779813,0.24816783441930348,0.4981644652314168,0.7747628655581066,2406,0.07704624055334956,0.7014218009478673,7
40,0.46869074849308767,0.4574857460714782,0.531095241601021,0.5078032166645088,0.39331762742643994,0.4891604701955877,0.5310952416010211,0.4409659132739455,0.10832151300236406,0.06391322486441385,0.07367542761785566,0.03178973717146433,0.04697538589904047,0.02661660408844389,0.06726264015790447,0.2593504196216086,0.7219032899094723,2566,0.10705047976637463,0.8294117647058824,6
35,0.3610374253983551,0.39046361553158204,0.411404237880021,0.29853752553692287,0.34043583347535755,0.42618091231668676,0.41140423788002095,0.15315647601401464,0.21482392191495375,0.05092728878422137,0.05821312923167501,0.03782749484839564,0.06174565793347071,0.040035325287017955,0.0806293737992589,0.28395311901660614,0.6152900814173793,1022,0.07521342360906683,0.5443037974683544,1
40,0.5474026451477506,0.36000808058920586,0.5376804495636557,0.41075510874060434,0.5557082422009899,0.35326801147533954,0.5376223656263472,0.2369288945769015,0.34158433719982767,0.06722689075630253,0.07342389010398681,0.0339396032385557,0.048866121791182236,0.040002302290779335,0.07008198582408394,0.2647300244099334,0.7591675166350964,6356,0.12194466827827022,1.08675799086758,12
